"","fov","cell_ID","x_global_px","y_global_px","x_local_px","y_local_px","z","target","CellComp"
"707",2,382,10069.2555067274,140046.715559218,2863.69995117188,3291.16000366211,2,"HLA-DRB1","Nuclear"
"708",2,382,10043.2223036024,140071.538892958,2837.66674804688,3315.98333740234,2,"MT2A","Nuclear"
"709",2,382,10055.2555067274,140030.655561659,2849.69995117188,3275.10000610352,2,"MMP14","Nuclear"
"710",2,382,10076.4464246962,140022.428297255,2870.89086914062,3266.87274169922,2,"MZT2A","Cytoplasm"
"711",2,382,10055.6891004774,140060.405561659,2850.13354492188,3304.85000610352,2,"CD74","Nuclear"
"712",2,382,10050.6720106337,140027.02223036,2845.11645507812,3271.46667480469,2,"HLA-B","Nuclear"
"713",2,382,10061.2557508681,140035.780561659,2855.7001953125,3280.22500610352,2,"CCL5","Nuclear"
"714",2,382,10071.3126356337,140054.784132216,2865.75708007812,3299.22857666016,2,"MET","Nuclear"
"715",2,382,10045.5721571181,140070.738905165,2840.0166015625,3315.18334960938,2,"HLA-A","Nuclear"
"716",2,382,10075.7755262587,140058.755567763,2870.21997070312,3303.20001220703,2,"GPX1","Nuclear"
"717",2,382,10047.7957899306,140077.255567763,2842.240234375,3321.70001220703,2,"MT2A","Nuclear"
"718",2,382,10042.5221082899,140066.72221205,2836.96655273438,3311.16665649414,2,"SAT1","Nuclear"
"719",2,382,10066.9334852431,140058.977766249,2861.3779296875,3303.42221069336,2,"ITGB2","Nuclear"
"720",2,382,10050.1056043837,140028.080549452,2844.55004882812,3272.52499389648,2,"HLA-B","Nuclear"
"721",2,382,10040.8333875868,140018.66663954,2835.27783203125,3263.11108398438,2,"TAGLN","Nuclear"
"722",2,382,10079.3387586806,140032.422224257,2873.783203125,3276.86666870117,2,"AATK","Cytoplasm"
"723",2,382,10057.3956434462,140015.155561659,2851.84008789062,3259.60000610352,2,"BIRC5","Nuclear"
"724",2,382,10061.7306043837,140020.230543349,2856.17504882812,3264.67498779297,2,"TNFRSF14","Cytoplasm"
"725",2,382,10053.8353407118,140075.335554335,2848.27978515625,3319.7799987793,2,"HLA-C","Nuclear"
"726",2,382,10052.8953993056,140070.835523817,2847.33984375,3315.27996826172,2,"HLA-C","Nuclear"
"727",2,382,10045.3556043837,140071.575575087,2839.80004882812,3316.02001953125,2,"HLA-A","Nuclear"
"728",2,382,10064.8055555556,140053.730573866,2859.25,3298.17501831055,2,"ICOSLG","Nuclear"
"729",2,382,10048.5267469618,140035.212721083,2842.97119140625,3279.65716552734,2,"MZT2A","Nuclear"
"730",2,382,10080.0269911024,140031.526991102,2874.47143554688,3275.97143554688,2,"AATK","Cytoplasm"
"731",2,382,10075.4432508681,140050.118055556,2869.8876953125,3294.5625,2,"IL15RA","Nuclear"
"732",2,382,10057.3412000868,140035.441267225,2851.78564453125,3279.88571166992,2,"WNT9A","Nuclear"
"733",2,382,10054.9554578993,140042.330549452,2849.39990234375,3286.77499389648,2,"RAC1","Nuclear"
"734",2,382,10043.3753797743,140031.755567763,2837.81982421875,3276.20001220703,2,"RPL22","Nuclear"
"735",2,382,10043.7269422743,140065.298414442,2838.17138671875,3309.74285888672,2,"CXCL16","Nuclear"
"736",2,382,10065.5953504774,140048.055555556,2860.03979492188,3292.5,2,"NFKBIA","Nuclear"
"737",2,382,10079.1554090712,140030.412702772,2873.59985351562,3274.8571472168,2,"AQP3","Cytoplasm"
"738",2,382,10047.5059950087,140029.418073866,2841.95043945312,3273.86251831055,2,"SRC","Nuclear"
"739",2,382,10042.8387586806,140017.438886854,2837.283203125,3261.88333129883,2,"MIF","Nuclear"
"740",2,382,10047.3553602431,140036.343061659,2841.7998046875,3280.78750610352,2,"MZT2A","Nuclear"
"741",2,382,10062.1654188368,140064.445570204,2856.60986328125,3308.89001464844,2,"MALAT1","Nuclear"
"742",2,382,10071.2154676649,140020.095533583,2865.65991210938,3264.53997802734,2,"MIF","Membrane"
"743",2,382,10055.6156141493,140041.475538466,2850.06005859375,3285.91998291016,6,"HSP90AB1","Nuclear"
"744",2,382,10076.6356336806,140053.315565321,2871.080078125,3297.76000976562,6,"PTTG1","Nuclear"
"745",2,382,10053.5804578993,140047.705549452,2848.02490234375,3292.14999389648,6,"DPP4","Nuclear"
"746",2,382,10072.5223524306,140074.572248671,2866.966796875,3319.01669311523,6,"GPX1","Cytoplasm"
"747",2,382,10064.5155164931,140083.215559218,2858.9599609375,3327.66000366211,6,"H4C3","Cytoplasm"
"748",2,382,10044.6156141493,140015.635542128,2839.06005859375,3260.07998657227,6,"HSPB1","Nuclear"
"749",2,382,10081.1983778212,140047.226972792,2875.64282226562,3291.67141723633,6,"MZT2A","Cytoplasm"
"750",2,382,10080.6429578993,140026.530531141,2875.08740234375,3270.97497558594,6,"MZT2A","Cytoplasm"
"751",2,382,10042.4803602431,140052.780561659,2836.9248046875,3297.22500610352,6,"GPX1","Nuclear"
"752",2,382,10060.3055555556,140079.605573866,2854.75,3324.05001831055,6,"CD24","Membrane"
"753",2,382,10080.1305067274,140050.730573866,2874.57495117188,3295.17501831055,6,"ESR1","Cytoplasm"
"754",2,382,10060.7957899306,140019.565565321,2855.240234375,3264.01000976562,6,"HLA-DRB5","Cytoplasm"
"755",2,382,10058.8553602431,140015.713880751,2853.2998046875,3260.15832519531,6,"HSP90AB1","Nuclear"
"756",2,382,10062.3055555556,140020.705549452,2856.75,3265.14999389648,6,"H4C3","Cytoplasm"
"757",2,382,10052.7755262587,140048.355543349,2847.21997070312,3292.79998779297,6,"DPP4","Nuclear"
"758",2,382,10066.7052137587,140057.655531141,2861.14965820312,3302.09997558594,6,"SERPINH1","Nuclear"
"759",2,382,10059.9305555556,140055.093061659,2854.375,3299.53750610352,6,"RPL22","Nuclear"
"760",2,382,10059.5555555556,140080.622236464,2854,3325.0666809082,6,"CD24","Membrane"
"761",2,382,10071.7154676649,140071.775526259,2866.15991210938,3316.21997070312,6,"S100A4","Cytoplasm"
"762",2,382,10074.1441786024,140037.866682265,2868.58862304688,3282.31112670898,6,"HLA-B","Cytoplasm"
"763",2,382,10070.4554578993,140057.675550673,2864.89990234375,3302.11999511719,6,"MIF","Nuclear"
"764",2,382,10063.7931043837,140078.443067763,2858.23754882812,3322.88751220703,6,"TNFRSF1B","Membrane"
"765",2,382,10041.0555555556,140034.988905165,2835.5,3279.43334960938,6,"KRT8","Nuclear"
"766",2,382,10077.1412489149,140046.998426649,2871.58569335938,3291.44287109375,6,"CLDN4","Nuclear"
"767",2,382,10057.3722059462,140024.338880751,2851.81665039062,3268.78332519531,6,"FABP5","Nuclear"
"768",2,382,10079.4303114149,140031.180555556,2873.87475585938,3275.625,6,"KIT","Cytoplasm"
"769",2,382,10071.5355360243,140045.815565321,2865.97998046875,3290.26000976562,6,"MALAT1","Nuclear"
"770",2,382,10055.3355848524,140079.635572645,2849.78002929688,3324.08001708984,6,"RPL21","Nuclear"
"771",2,382,10059.4124891493,140027.926984999,2853.85693359375,3272.37142944336,6,"CD63","Nuclear"
"772",2,382,10067.5887586806,140017.644453261,2862.033203125,3262.08889770508,6,"CUZD1","Cytoplasm"
"773",2,382,10034.0755750868,140027.135542128,2828.52001953125,3271.57998657227,6,"HMGB2","Nuclear"
"774",2,382,10062.9554578993,140011.055555556,2857.39990234375,3255.5,6,"EFNA1","Nuclear"
"775",2,382,10056.9356825087,140055.835554335,2851.38012695312,3300.2799987793,6,"RAMP3","Nuclear"
"776",2,382,10061.4698621962,140030.541242811,2855.91430664062,3274.98568725586,6,"EPOR","Nuclear"
"777",2,382,10079.6219618056,140036.333326552,2874.06640625,3280.77777099609,6,"MMP14","Cytoplasm"
"778",2,382,10066.7157118056,140016.895551893,2861.16015625,3261.33999633789,6,"BGN","Cytoplasm"
"779",2,382,10075.3267957899,140047.68415663,2869.77124023438,3292.12860107422,6,"MALAT1","Nuclear"
"780",2,382,10062.4154188368,140038.395551893,2856.85986328125,3282.83999633789,6,"NLRP2","Nuclear"
"781",2,382,10041.7757703993,140034.315565321,2836.22021484375,3278.76000976562,6,"KRT8","Nuclear"
"782",2,382,10050.0155164931,140016.835523817,2844.4599609375,3261.27996826172,6,"HSP90AB1","Nuclear"
"783",2,382,10051.5055067274,140073.705549452,2845.94995117188,3318.14999389648,6,"RPL37","Nuclear"
"784",2,382,10059.3839246962,140071.698408339,2853.82836914062,3316.1428527832,6,"CTNNB1","Nuclear"
"785",2,382,10061.9220106337,140023.100019667,2856.36645507812,3267.54446411133,6,"CD24","Nuclear"
"786",2,382,10072.2125379774,140079.426984999,2866.65698242188,3323.87142944336,6,"CALM2","Cytoplasm"
"787",2,382,10078.1805555556,140050.480543349,2872.625,3294.92498779297,6,"EFNA4","Nuclear"
"788",2,382,10054.1556532118,140026.605573866,2848.60009765625,3271.05001831055,6,"GSTP1","Nuclear"
"789",2,382,10050.3722059462,140032.50559828,2844.81665039062,3276.95004272461,6,"FABP5","Nuclear"
"790",2,382,10061.2269422743,140044.384138319,2855.67138671875,3288.82858276367,6,"TUBB","Nuclear"
"791",2,382,10064.5721571181,140031.838880751,2859.0166015625,3276.28332519531,6,"CD276","Nuclear"
"792",2,382,10053.7057020399,140023.755537245,2848.15014648438,3268.19998168945,6,"IFNGR2","Nuclear"
"793",2,382,10071.2679578993,140076.180555556,2865.71240234375,3320.625,6,"SOX4","Cytoplasm"
"794",2,382,10041.8556043837,140053.41273329,2836.30004882812,3297.85717773438,6,"GPX1","Nuclear"
"795",2,382,10047.2430555556,140010.230573866,2841.6875,3254.67501831055,6,"HSP90AB1","Nuclear"
"796",2,382,10071.9554578993,140036.699964735,2866.39990234375,3281.14440917969,6,"MZT2A","Nuclear"
"797",2,382,10073.8304578993,140050.280531141,2868.27490234375,3294.72497558594,6,"DNMT3A","Nuclear"
"798",2,382,10041.8556043837,140020.898390028,2836.30004882812,3265.34283447266,6,"HDAC1","Nuclear"
"799",2,382,10063.6724989149,140083.172224257,2858.11694335938,3327.61666870117,6,"H4C3","Cytoplasm"
"800",2,382,10033.9891493056,140037.888899061,2828.43359375,3282.33334350586,6,"HSPB1","Nuclear"
"801",2,382,10053.9806043837,140051.730573866,2848.42504882812,3296.17501831055,7,"KRT8","Nuclear"
"802",2,382,10049.0555555556,140041.155561659,2843.5,3285.60000610352,7,"MIF","Nuclear"
"803",2,382,10070.0182020399,140058.405561659,2864.46264648438,3302.85000610352,7,"MIF","Nuclear"
"804",2,382,10060.3055555556,140078.730543349,2854.75,3323.17498779297,7,"MIF","Membrane"
"805",2,382,10053.5055067274,140078.880567763,2847.94995117188,3323.32501220703,7,"H4C3","Nuclear"
"806",2,405,10002.8305555556,140035.705575556,2797.275,3280.15002,1,"WNT2","Nuclear"
"807",2,405,10003.1155555556,140014.915575556,2797.56,3259.36002,1,"EIF5A","Nuclear"
"808",2,405,10008.6222555556,140041.355575556,2803.0667,3285.80002,1,"CXCL12","Nuclear"
"809",2,405,10032.3805067274,140021.405561659,2826.82495117188,3265.85000610352,0,"ALCAM","Nuclear"
"810",2,405,10016.2931043837,140044.805555556,2810.73754882812,3289.25,0,"B2M","Nuclear"
"811",2,405,10027.0055067274,140019.188886854,2821.44995117188,3263.63333129883,0,"RARRES1","Nuclear"
"812",2,405,10035.0355360243,140018.335554335,2829.47998046875,3262.7799987793,0,"TNFRSF12A","Nuclear"
"813",2,405,10026.5555555556,140020.041242811,2821,3264.48568725586,0,"RARRES1","Nuclear"
"814",2,405,10006.3180067274,140022.668043349,2800.76245117188,3267.11248779297,0,"RPL22","Nuclear"
"815",2,405,10008.9183485243,140054.468031141,2803.36279296875,3298.91247558594,0,"RPL37","Nuclear"
"816",2,405,10017.6356336806,140028.915571425,2812.080078125,3273.36001586914,0,"MIF","Nuclear"
"817",2,405,10003.5555555556,140015.415571425,2798,3259.86001586914,4,"ACE","Nuclear"
"818",2,405,10013.1126844618,140019.455549452,2807.55712890625,3263.89999389648,4,"CALM1","Nuclear"
"819",2,405,10021.7269422743,140031.48417494,2816.17138671875,3275.92861938477,-1,"RSPO2","Nuclear"
"820",2,405,10006.8153211806,140040.265547011,2801.259765625,3284.70999145508,-1,"CXCL14","Nuclear"
"821",2,405,10012.5557996962,140046.315565321,2807.00024414062,3290.76000976562,-1,"NFKBIA","Nuclear"
"822",2,405,10006.2999403212,140049.088880751,2800.74438476562,3293.53332519531,-1,"CD3E","Nuclear"
"823",2,405,10004.3355848524,140019.315565321,2798.78002929688,3263.76000976562,5,"IGF2R","Nuclear"
"824",2,405,10018.5413953993,140019.726972792,2812.98583984375,3264.17141723633,5,"PTTG1","Nuclear"
"825",2,405,10010.2054578993,140020.555555556,2804.64990234375,3265,5,"SERPINH1","Nuclear"
"826",2,405,10001.6356336806,140027.655561659,2796.080078125,3272.10000610352,5,"RARA","Nuclear"
"827",2,405,10034.9806043837,140023.430555556,2829.42504882812,3267.875,5,"SAA1","Nuclear"
"828",2,405,10020.5887586806,140019.655531141,2815.033203125,3264.09997558594,5,"HSP90AA1","Nuclear"
"829",2,405,10003.5306532118,140024.180555556,2797.97509765625,3268.625,5,"ADGRG1","Nuclear"
"830",2,405,10026.8553602431,140020.255537245,2821.2998046875,3264.69998168945,3,"EZH2","Nuclear"
"831",2,405,10003.1053602431,140021.305555556,2797.5498046875,3265.75,3,"ITGB6","Nuclear"
"832",2,405,10007.5804578993,140017.955549452,2802.02490234375,3262.39999389648,3,"ITGA6","Nuclear"
"833",2,405,10022.4305555556,140039.555555556,2816.875,3284,2,"ADORA2A","Nuclear"
"834",2,405,10027.0555555556,140023.95557997,2821.5,3268.40002441406,2,"IFITM1","Nuclear"
"835",2,405,10004.7057020399,140027.08057997,2799.15014648438,3271.52502441406,2,"IFITM3","Nuclear"
"836",2,405,10008.6554090712,140041.37556288,2803.09985351562,3285.82000732422,2,"CXCL12","Nuclear"
"837",2,405,10011.6556532118,140036.505567763,2806.10009765625,3280.95001220703,2,"MIF","Nuclear"
"838",2,405,10010.8158094618,140019.655561659,2805.26025390625,3264.10000610352,2,"SOX9","Nuclear"
"839",2,405,10026.3697645399,140033.698408339,2820.81420898438,3278.1428527832,2,"PPARD","Nuclear"
"840",2,405,10002.4698621962,140029.355573866,2796.91430664062,3273.80001831055,2,"BAX","Nuclear"
"841",2,405,10022.1156141493,140018.495557997,2816.56005859375,3262.94000244141,2,"ITGAL","Nuclear"
"842",2,405,10026.5721571181,140024.905531141,2821.0166015625,3269.34997558594,2,"IFITM1","Nuclear"
"843",2,405,10001.8158094618,140030.715559218,2796.26025390625,3275.16000366211,2,"BAX","Nuclear"
"844",2,405,10025.6270887587,140023.498396132,2820.07153320312,3267.94284057617,6,"GSTP1","Nuclear"
"845",2,405,10031.8697645399,140018.055586073,2826.31420898438,3262.50003051758,6,"TUBB","Nuclear"
"846",2,405,10024.0557996962,140022.735548231,2818.50024414062,3267.17999267578,6,"LGALS1","Nuclear"
"847",2,405,10001.5355360243,140028.695539686,2795.97998046875,3273.13998413086,6,"RARA","Nuclear"
"848",2,405,10001.0352918837,140029.115553114,2795.47973632812,3273.55999755859,6,"TYK2","Nuclear"
"849",2,405,10004.4806043837,140018.468031141,2798.92504882812,3262.91247558594,7,"KRT8","Nuclear"
"850",2,409,10001.3953555556,140008.395555556,2795.8398,3252.84,1,"CD9","Nuclear"
"851",2,409,10002.0985243056,140009.5698683,2796.54296875,3254.01431274414,4,"IFITM1","Nuclear"
"852",2,409,10000.0057508681,140015.755537245,2794.4501953125,3260.19998168945,5,"ETS1","Nuclear"
"853",2,409,10000.0355360243,140006.395551893,2794.47998046875,3250.83999633789,3,"MAML2","Nuclear"
"854",2,409,10002.5267469618,140011.826978895,2796.97119140625,3256.27142333984,3,"DNMT1","Nuclear"
"855",2,409,10002.4557020399,140014.622205946,2796.90014648438,3259.06665039062,3,"FZD7","Nuclear"
"856",2,409,10001.4557020399,140009.45557997,2795.90014648438,3253.90002441406,2,"CD9","Nuclear"
"857",2,409,10003.1695692274,140013.469862196,2797.61401367188,3257.91430664062,6,"EIF5A","Nuclear"
"858",2,467,10035.8053555556,140008.655555556,2830.2498,3253.1,1,"PSAP","Nuclear"
"859",2,467,10013.1353895399,140014.775587294,2807.57983398438,3259.22003173828,0,"EPCAM","Nuclear"
"860",2,467,10007.5055067274,140003.755537245,2801.94995117188,3248.19998168945,0,"HLA-C","Nuclear"
"861",2,467,10047.6412489149,140006.655561659,2842.08569335938,3251.10000610352,0,"KRT18","Nuclear"
"862",2,467,10007.1554090712,140006.072248671,2801.59985351562,3250.51669311523,0,"HLA-C","Nuclear"
"863",2,467,10023.2413465712,140008.669813368,2817.68579101562,3253.1142578125,0,"IGFBP5","Nuclear"
"864",2,467,10017.4803602431,140010.655592177,2811.9248046875,3255.10003662109,0,"APP","Nuclear"
"865",2,467,10035.5755750868,140008.275556776,2830.02001953125,3252.7200012207,4,"H4C3","Nuclear"
"866",2,467,10031.6983778212,140013.912702772,2826.14282226562,3258.3571472168,4,"HSP90AB1","Nuclear"
"867",2,467,10027.0555555556,140005.422224257,2821.5,3249.86666870117,4,"ABL2","Nuclear"
"868",2,467,10015.1681043837,140011.180555556,2809.61254882812,3255.625,4,"H4C3","Nuclear"
"869",2,467,10032.5157606337,140009.595533583,2826.96020507812,3254.03997802734,4,"MIF","Nuclear"
"870",2,467,10024.4889051649,140015.138899061,2818.93334960938,3259.58334350586,4,"H4C3","Nuclear"
"871",2,467,10010.4932996962,140012.243055556,2804.93774414062,3256.6875,4,"HLA-C","Nuclear"
"872",2,467,10026.8956434462,140006.335523817,2821.34008789062,3250.77996826172,4,"ABL2","Nuclear"
"873",2,467,10035.0887586806,140009.02223036,2829.533203125,3253.46667480469,4,"H4C3","Nuclear"
"874",2,467,10023.4986707899,140011.598432753,2817.94311523438,3256.04287719727,-1,"RPL37","Nuclear"
"875",2,467,10034.4056532118,140007.780561659,2828.85009765625,3252.22500610352,-1,"CXCL14","Nuclear"
"876",2,467,10023.4356825087,140008.29554579,2817.88012695312,3252.73999023438,-1,"IGFBP5","Nuclear"
"877",2,467,10001.6356336806,140000.495557997,2796.080078125,3244.94000244141,-1,"CTSG","Nuclear"
"878",2,467,10041.7223036024,140006.377760145,2836.16674804688,3250.82220458984,-1,"TNFRSF19","Nuclear"
"879",2,467,10006.6754286024,140010.535566542,2801.11987304688,3254.98001098633,5,"IL13RA1","Nuclear"
"880",2,467,10017.7889539931,140006.70557997,2812.2333984375,3251.15002441406,5,"BMPR1A","Nuclear"
"881",2,467,10026.4557020399,140010.784101698,2820.90014648438,3255.22854614258,5,"DUSP5","Nuclear"
"882",2,467,10015.5958387587,140006.535566542,2810.04028320312,3250.98001098633,5,"CYSTM1","Nuclear"
"883",2,467,10018.8304578993,140014.855543349,2813.27490234375,3259.29998779297,5,"GPNMB","Nuclear"
"884",2,467,10028.2306043837,140015.130567763,2822.67504882812,3259.57501220703,5,"IFITM3","Nuclear"
"885",2,467,10022.3556043837,140001.97221205,2816.80004882812,3246.41665649414,5,"MZT2A","Nuclear"
"886",2,467,10032.8556043837,140017.37556288,2827.30004882812,3261.82000732422,5,"IDO1","Nuclear"
"887",2,467,10026.3556043837,140008.395551893,2820.80004882812,3252.83999633789,5,"H4C3","Nuclear"
"888",2,467,10027.0155164931,140004.435590956,2821.4599609375,3248.88003540039,5,"IFI27","Nuclear"
"889",2,467,10008.1891004774,140007.588880751,2802.63354492188,3252.03332519531,5,"CALM2","Nuclear"
"890",2,467,10033.8128797743,140009.398420546,2828.25732421875,3253.84286499023,5,"EZH2","Nuclear"
"891",2,467,10015.7223036024,140009.955549452,2810.16674804688,3254.39999389648,3,"H4C3","Nuclear"
"892",2,467,10034.7755262587,140002.835584852,2829.21997070312,3247.28002929688,3,"RPL22","Nuclear"
"893",2,467,10032.5555555556,140001.138899061,2827,3245.58334350586,3,"TPM2","Nuclear"
"894",2,467,10010.5555555556,140011.72221205,2805,3256.16665649414,3,"HLA-C","Nuclear"
"895",2,467,10031.3958875868,140006.995557997,2825.84033203125,3251.44000244141,3,"EZR","Nuclear"
"896",2,467,10037.3556043837,140016.535566542,2831.80004882812,3260.98001098633,3,"YES1","Nuclear"
"897",2,467,10047.7057020399,140006.588880751,2842.15014648438,3251.03332519531,3,"CCL20","Nuclear"
"898",2,467,10016.2552625868,140007.412702772,2810.69970703125,3251.8571472168,3,"SNAI2","Nuclear"
"899",2,467,10037.1756727431,140002.755567763,2831.6201171875,3247.20001220703,3,"MZT2A","Nuclear"
"900",2,467,10009.6807996962,140006.455549452,2804.12524414062,3250.89999389648,3,"IGFBP5","Nuclear"
"901",2,467,10020.6056043837,140017.39307997,2815.05004882812,3261.83752441406,3,"HSP90AB1","Nuclear"
"902",2,467,10046.3556043837,140003.822187636,2840.80004882812,3248.26663208008,3,"IFITM1","Nuclear"
"903",2,467,10034.4356825087,140004.535536024,2828.88012695312,3248.97998046875,3,"RPL22","Nuclear"
"904",2,467,10015.5755750868,140012.87556288,2810.02001953125,3257.32000732422,3,"COTL1","Nuclear"
"905",2,467,10047.1554090712,140001.622205946,2841.59985351562,3246.06665039062,3,"IFITM1","Nuclear"
"906",2,467,10006.5306532118,140007.805586073,2800.97509765625,3252.25003051758,3,"EZR","Nuclear"
"907",2,467,10010.1554090712,140012.20557997,2804.59985351562,3256.65002441406,2,"IGFBP3","Nuclear"
"908",2,467,10004.6099989149,140004.237379286,2799.05444335938,3248.68182373047,2,"CTNNB1","Nuclear"
"909",2,467,10035.4554578993,140009.105573866,2829.89990234375,3253.55001831055,2,"PSAP","Nuclear"
"910",2,467,10027.6307508681,140006.755567763,2822.0751953125,3251.20001220703,2,"H4C3","Nuclear"
"911",2,467,10016.4754774306,140011.135572645,2810.919921875,3255.58001708984,2,"COTL1","Nuclear"
"912",2,467,10006.4679090712,140008.355573866,2800.91235351562,3252.80001831055,2,"EZR","Nuclear"
"913",2,467,10017.8697645399,140002.141279433,2812.31420898438,3246.58572387695,2,"SLPI","Nuclear"
"914",2,467,10046.8807508681,140002.605543349,2841.3251953125,3247.04998779297,2,"IFITM1","Nuclear"
"915",2,467,10023.3556043837,140002.284132216,2817.80004882812,3246.72857666016,2,"DDR1","Nuclear"
"916",2,467,10032.4984266493,140004.426954481,2826.94287109375,3248.87139892578,6,"TUBB","Nuclear"
"917",2,467,10031.5697157118,140010.426954481,2826.01416015625,3254.87139892578,6,"H4C3","Nuclear"
"918",2,467,10008.6554090712,140010.855543349,2803.09985351562,3255.29998779297,6,"IGFBP3","Nuclear"
"919",2,467,10029.9554578993,140007.705549452,2824.39990234375,3252.14999389648,6,"PTGES3","Nuclear"
"920",2,467,10012.8929578993,140001.668043349,2807.33740234375,3246.11248779297,6,"HSPB1","Nuclear"
"921",2,467,10031.3719618056,140003.388899061,2825.81640625,3247.83334350586,6,"MZT2A","Nuclear"
"922",2,467,10003.8997938368,140002.52223036,2798.34423828125,3246.96667480469,6,"EIF5A","Nuclear"
"923",2,467,10019.9840223524,140008.998396132,2814.42846679688,3253.44284057617,6,"H2AZ1","Nuclear"
"924",2,467,10004.7755262587,140003.775526259,2799.21997070312,3248.21997070312,6,"SOX9","Nuclear"
"925",2,467,10004.2223036024,140006.705549452,2798.66674804688,3251.14999389648,6,"GSTP1","Nuclear"
"926",2,467,10015.0391981337,140002.20557997,2809.48364257812,3246.65002441406,6,"CALM2","Nuclear"
"927",2,467,10027.0333387587,140010.455549452,2821.47778320312,3254.89999389648,6,"HMGB2","Nuclear"
"928",2,467,10023.3355848524,140002.355543349,2817.78002929688,3246.79998779297,6,"KRT8","Nuclear"
"929",2,467,10001.5323621962,140004.347852919,2795.97680664062,3248.79229736328,6,"GPX1","Nuclear"
"930",2,467,10016.6222059462,140006.255537245,2811.06665039062,3250.69998168945,6,"DUSP5","Nuclear"
"931",2,467,10009.9554578993,140001.615553114,2804.39990234375,3246.05999755859,6,"CDH1","Nuclear"
"932",2,467,10041.8304578993,140001.855543349,2836.27490234375,3246.29998779297,6,"CD74","Nuclear"
"933",2,467,10012.2755262587,140002.435560438,2806.71997070312,3246.88000488281,6,"RPL34","Nuclear"
"934",2,467,10025.5306532118,140013.930555556,2819.97509765625,3258.375,6,"HSPA1B","Nuclear"
"935",2,467,10027.2953016493,140010.355543349,2821.73974609375,3254.79998779297,7,"HMGB2","Nuclear"
"936",2,467,10032.1305067274,140004.880567763,2826.57495117188,3249.32501220703,7,"TUBB","Nuclear"
"937",2,467,10023.7806532118,140012.130567763,2818.22509765625,3256.57501220703,7,"IDO1","Nuclear"
